都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,経度,緯度,原典資料コード,大字・字・丁目区分コード
16,富山県,16201,富山市,1.62011E+11,婦中町上井沢,137.145735,36.627988,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町上轡田,137.181758,36.655369,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町上瀬,137.100268,36.622624,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町上田島,137.174528,36.670338,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町上吉川,137.141096,36.641449,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町河原町,137.129852,36.643518,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町北上瀬,137.100369,36.631502,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町北下瀬,137.100505,36.632492,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町希望ケ丘,137.17804,36.677223,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町下条,137.150241,36.670822,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町小泉,137.157311,36.673438,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町小長沢,137.130695,36.665662,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町小野島,137.145417,36.655609,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町笹倉,137.157798,36.667075,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町沢田,137.128959,36.63443,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町三瀬,137.093517,36.622305,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町地角,137.168046,36.631631,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町島田,137.137996,36.631538,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町島本郷,137.170974,36.678422,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町清水島,137.163703,36.636416,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町下井沢,137.156792,36.643565,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町下轡田,137.174967,36.662492,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町下坂倉,137.169797,36.663619,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町下瀬,137.104317,36.636871,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町下邑,137.136602,36.66052,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町下吉川,137.143755,36.646461,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町十五丁,137.174752,36.629348,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町砂子田,137.162982,36.653056,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町蔵島,137.171854,36.645615,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町添島,137.178449,36.644479,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町外輪野,137.095126,36.635834,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町平等,137.068396,36.647708,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町高田,137.151699,36.649059,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町高塚,137.091796,36.647988,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町高日附,137.139727,36.634744,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町高山,137.086836,36.617257,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町田島,137.176642,36.673159,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町為成新,137.178754,36.626281,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町田屋,137.155404,36.630165,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町千里,137.119139,36.629937,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町塚原,137.186014,36.663219,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町道喜島,137.171509,36.631508,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町道島,137.087228,36.608967,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町道場,137.159954,36.645617,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町富川,137.147354,36.651621,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町富崎,137.122714,36.638786,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町友坂,137.142478,36.67617,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町長沢,137.126368,36.648867,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町中島,137.146955,36.618899,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町中名,137.166535,36.64303,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町成子,137.179263,36.612167,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町西ヶ丘,137.170657,36.658358,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町西本郷,137.166262,36.678929,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町ねむの木,137.175181,36.639551,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町萩島,137.176759,36.633218,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町羽根,137.135234,36.656436,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町羽根新,137.180338,36.675854,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町浜子,137.155942,36.619577,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町速星,137.164118,36.662089,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町東谷,137.082697,36.626558,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町東本郷,137.16821,36.672789,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町響の杜,137.15949,36.652055,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町広田,137.16543,36.623475,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町袋,137.154821,36.654622,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町古沢,137.138198,36.676857,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町分田,137.18263,36.670088,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町鉾木,137.121566,36.630769,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町蛍川,137.166349,36.65066,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町堀,137.168582,36.636591,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町増田,137.174557,36.653953,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町鶚谷,137.067467,36.628167,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町三屋,137.109404,36.638045,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町南下瀬,137.099392,36.629499,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町宮ケ島,137.169381,36.668006,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町宮ケ谷,137.080595,36.660297,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町麦島,137.152112,36.656587,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町葎原,137.064452,36.621446,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町持田,137.171671,36.63964,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町安田,137.156878,36.682695,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町熊野道,137.140174,36.626605,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町夢ケ丘,137.173781,36.676421,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町余川,137.154475,36.63999,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町横野,137.178788,36.620756,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町吉住,137.089587,36.637615,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町吉谷,137.07315,36.634162,0,1
16,富山県,16201,富山市,1.62011E+11,婦中町蓮花寺,137.11301,36.641907,0,1
16,富山県,16201,富山市,1.62011E+11,舟倉,137.229855,36.563412,0,1
16,富山県,16201,富山市,1.62011E+11,舟新,137.221814,36.560018,0,1
16,富山県,16201,富山市,1.62011E+11,舟渡,137.244082,36.474724,0,1
16,富山県,16201,富山市,1.62011E+11,舟橋今町,137.203671,36.699703,0,1
16,富山県,16201,富山市,1.62011E+11,舟橋北町,137.20689,36.696469,0,1
16,富山県,16201,富山市,1.62011E+11,舟橋南町,137.206366,36.694854,0,1
16,富山県,16201,富山市,1.62011E+11,古鍛冶町,137.217279,36.687248,0,1
16,富山県,16201,富山市,1.62011E+11,古川,137.206777,36.749356,0,1
16,富山県,16201,富山市,1.62011E+11,古沢,137.145691,36.689307,0,1
16,富山県,16201,富山市,1.62011E+11,古寺,137.263134,36.671999,0,1
16,富山県,16201,富山市,1.62011E+11,文京町一丁目,137.172265,36.693277,0,3
16,富山県,16201,富山市,1.62011E+11,文京町二丁目,137.170625,36.690765,0,3
16,富山県,16201,富山市,1.62011E+11,文京町三丁目,137.171657,36.690223,0,3
16,富山県,16201,富山市,1.62011E+11,別名,137.184625,36.641452,0,1
16,富山県,16201,富山市,1.62011E+11,星井町一丁目,137.213222,36.68571,0,3
16,富山県,16201,富山市,1.62011E+11,星井町二丁目,137.213156,36.684385,0,3
16,富山県,16201,富山市,1.62011E+11,星井町三丁目,137.213169,36.682993,0,3
16,富山県,16201,富山市,1.62011E+11,堀,137.230464,36.654421,0,1
16,富山県,16201,富山市,1.62011E+11,堀川小泉町,137.218988,36.674758,0,1
16,富山県,16201,富山市,1.62011E+11,堀川小泉町一丁目,137.221439,36.676005,0,3
16,富山県,16201,富山市,1.62011E+11,堀川小泉町二丁目,137.222327,36.67317,0,3
16,富山県,16201,富山市,1.62011E+11,堀川本郷,137.234611,36.656314,0,1
16,富山県,16201,富山市,1.62011E+11,堀川町,137.220439,36.660681,0,1
16,富山県,16201,富山市,1.62011E+11,堀端町,137.20645,36.686899,0,1
16,富山県,16201,富山市,1.62011E+11,本宮,137.481876,36.555988,0,1
16,富山県,16201,富山市,1.62011E+11,本郷,137.149658,36.722072,0,1
16,富山県,16201,富山市,1.62011E+11,本郷島,137.271834,36.704223,0,1
16,富山県,16201,富山市,1.62011E+11,本郷新,137.229687,36.669383,0,1
16,富山県,16201,富山市,1.62011E+11,本郷西部,137.1477,36.723916,0,1
16,富山県,16201,富山市,1.62011E+11,本郷中部,137.151358,36.730088,0,1
16,富山県,16201,富山市,1.62011E+11,本郷東部,137.153162,36.724904,0,1
16,富山県,16201,富山市,1.62011E+11,本郷北部,137.155818,36.731587,0,1
16,富山県,16201,富山市,1.62011E+11,本郷町,137.235598,36.659618,0,1
16,富山県,16201,富山市,1.62011E+11,本町,137.215929,36.693905,0,1
16,富山県,16201,富山市,1.62011E+11,本丸,137.211069,36.693266,0,1
16,富山県,16201,富山市,1.62011E+11,牧,137.353553,36.566511,0,1
16,富山県,16201,富山市,1.62011E+11,牧田,137.236463,36.612438,0,1
16,富山県,16201,富山市,1.62011E+11,牧野,137.268144,36.585218,0,1
16,富山県,16201,富山市,1.62011E+11,馬瀬口,137.289907,36.623673,0,1
16,富山県,16201,富山市,1.62011E+11,町新,137.264434,36.68894,0,1
16,富山県,16201,富山市,1.62011E+11,町長,137.236897,36.518654,0,1
16,富山県,16201,富山市,1.62011E+11,町袋,137.280156,36.732836,0,1
16,富山県,16201,富山市,1.62011E+11,町村,137.256709,36.678579,0,1
16,富山県,16201,富山市,1.62011E+11,町村一丁目,137.255534,36.683354,0,3
16,富山県,16201,富山市,1.62011E+11,町村二丁目,137.259902,36.679454,0,3
16,富山県,16201,富山市,1.62011E+11,松浦町,137.24301,36.76005,0,1
16,富山県,16201,富山市,1.62011E+11,松野,137.23112,36.602978,0,1
16,富山県,16201,富山市,1.62011E+11,松木,137.206661,36.724541,0,1
16,富山県,16201,富山市,1.62011E+11,松木新,137.210261,36.727564,0,1
16,富山県,16201,富山市,1.62011E+11,松若町,137.226971,36.716747,0,1
16,富山県,16201,富山市,1.62011E+11,丸の内一丁目,137.208415,36.693215,0,3
16,富山県,16201,富山市,1.62011E+11,丸の内二丁目,137.208016,36.69133,0,3
16,富山県,16201,富山市,1.62011E+11,丸の内三丁目,137.209752,36.691753,0,3
16,富山県,16201,富山市,1.62011E+11,万願寺,137.235673,36.592809,0,1
16,富山県,16201,富山市,1.62011E+11,三上,137.259753,36.721838,0,1
16,富山県,16201,富山市,1.62011E+11,水落,137.248965,36.735223,0,1
16,富山県,16201,富山市,1.62011E+11,水須,137.373268,36.53125,0,1
16,富山県,16201,富山市,1.62011E+11,水橋池田舘,137.303812,36.740239,0,1
16,富山県,16201,富山市,1.62011E+11,水橋池田町,137.30422,36.734559,0,1
16,富山県,16201,富山市,1.62011E+11,水橋石政,137.31179,36.740763,0,1
16,富山県,16201,富山市,1.62011E+11,水橋石割,137.314654,36.72483,0,1
16,富山県,16201,富山市,1.62011E+11,水橋伊勢屋,137.298235,36.74229,0,1
16,富山県,16201,富山市,1.62011E+11,水橋伊勢領,137.323921,36.738114,0,1
16,富山県,16201,富山市,1.62011E+11,水橋市江,137.318006,36.753182,0,1
16,富山県,16201,富山市,1.62011E+11,水橋市田袋,137.287204,36.72926,0,1
16,富山県,16201,富山市,1.62011E+11,水橋入江,137.278658,36.707274,0,1
16,富山県,16201,富山市,1.62011E+11,水橋魚躬,137.314153,36.758261,0,1
16,富山県,16201,富山市,1.62011E+11,水橋大町,137.300225,36.754068,0,1
16,富山県,16201,富山市,1.62011E+11,水橋沖,137.285592,36.7218,0,1
16,富山県,16201,富山市,1.62011E+11,水橋肘崎,137.292107,36.732901,0,1
16,富山県,16201,富山市,1.62011E+11,水橋開発,137.289488,36.703581,0,1
16,富山県,16201,富山市,1.62011E+11,水橋開発町,137.314311,36.746951,0,1
16,富山県,16201,富山市,1.62011E+11,水橋鏡田,137.327341,36.748671,0,1
16,富山県,16201,富山市,1.62011E+11,水橋堅田,137.32895,36.743613,0,1
16,富山県,16201,富山市,1.62011E+11,水橋金尾,137.306003,36.722432,0,1
16,富山県,16201,富山市,1.62011E+11,水橋金尾新,137.294218,36.71633,0,1
16,富山県,16201,富山市,1.62011E+11,水橋金広,137.306922,36.714783,0,1
16,富山県,16201,富山市,1.62011E+11,水橋上桜木,137.324717,36.740202,0,1
16,富山県,16201,富山市,1.62011E+11,水橋上砂子坂,137.337115,36.728929,0,1
16,富山県,16201,富山市,1.62011E+11,水橋川原町,137.301784,36.755564,0,1
16,富山県,16201,富山市,1.62011E+11,水橋北馬場,137.311585,36.720252,0,1
16,富山県,16201,富山市,1.62011E+11,水橋狐塚,137.319236,36.747156,0,1
16,富山県,16201,富山市,1.62011E+11,水橋小池,137.328962,36.738862,0,1
16,富山県,16201,富山市,1.62011E+11,水橋恋塚,137.319668,36.739944,0,1
16,富山県,16201,富山市,1.62011E+11,水橋小出,137.318854,36.734771,0,1
16,富山県,16201,富山市,1.62011E+11,水橋五郎丸,137.334882,36.738707,0,1
16,富山県,16201,富山市,1.62011E+11,水橋桜木,137.324546,36.745336,0,1
16,富山県,16201,富山市,1.62011E+11,水橋佐野竹,137.323562,36.717137,0,1
16,富山県,16201,富山市,1.62011E+11,水橋山王町,137.297523,36.755063,0,1
16,富山県,16201,富山市,1.62011E+11,水橋下段,137.307754,36.756412,0,1
16,富山県,16201,富山市,1.62011E+11,水橋柴草,137.280238,36.723124,0,1
16,富山県,16201,富山市,1.62011E+11,水橋清水堂,137.31226,36.712963,0,1
16,富山県,16201,富山市,1.62011E+11,水橋下砂子坂,137.32979,36.729117,0,1
16,富山県,16201,富山市,1.62011E+11,水橋下砂子坂新,137.331633,36.733838,0,1
16,富山県,16201,富山市,1.62011E+11,水橋常願寺,137.280489,36.703225,0,1
16,富山県,16201,富山市,1.62011E+11,水橋小路,137.292221,36.722193,0,1
16,富山県,16201,富山市,1.62011E+11,水橋上条新町,137.316794,36.73014,0,1
16,富山県,16201,富山市,1.62011E+11,水橋新保,137.290324,36.740429,0,1
16,富山県,16201,富山市,1.62011E+11,水橋新堀,137.298152,36.71187,0,1
16,富山県,16201,富山市,1.62011E+11,水橋専光寺,137.321138,36.729227,0,1
16,富山県,16201,富山市,1.62011E+11,水橋大正,137.308684,36.734861,0,1
16,富山県,16201,富山市,1.62011E+11,水橋高月,137.311285,36.757958,0,1
16,富山県,16201,富山市,1.62011E+11,水橋高寺,137.320584,36.723597,0,1
16,富山県,16201,富山市,1.62011E+11,水橋高堂,137.302069,36.726437,0,1
16,富山県,16201,富山市,1.62011E+11,水橋舘町,137.310653,36.753055,0,1
16,富山県,16201,富山市,1.62011E+11,水橋田伏,137.318671,36.720077,0,1
16,富山県,16201,富山市,1.62011E+11,水橋辻ヶ堂,137.296086,36.748787,0,1
16,富山県,16201,富山市,1.62011E+11,水橋中馬場,137.31037,36.717721,0,1
16,富山県,16201,富山市,1.62011E+11,水橋中町,137.299687,36.753993,0,1
16,富山県,16201,富山市,1.62011E+11,水橋中村,137.295454,36.73721,0,1
16,富山県,16201,富山市,1.62011E+11,水橋中村町,137.308667,36.756042,0,1
16,富山県,16201,富山市,1.62011E+11,水橋入部町,137.279345,36.710074,0,1
16,富山県,16201,富山市,1.62011E+11,水橋畠等,137.305502,36.74713,0,1
16,富山県,16201,富山市,1.62011E+11,水橋番頭名,137.30282,36.719781,0,1
16,富山県,16201,富山市,1.62011E+11,水橋平榎,137.291857,36.741165,0,1
16,富山県,16201,富山市,1.62011E+11,水橋平塚,137.308906,36.725482,0,1
16,富山県,16201,富山市,1.62011E+11,水橋二杉,137.280078,36.714152,0,1
16,富山県,16201,富山市,1.62011E+11,水橋二ツ屋,137.302226,36.729396,0,1
16,富山県,16201,富山市,1.62011E+11,水橋曲淵,137.307227,36.730354,0,1
16,富山県,16201,富山市,1.62011E+11,水橋町,137.304787,36.754717,0,1
16,富山県,16201,富山市,1.62011E+11,水橋町袋,137.290129,36.738275,0,1
16,富山県,16201,富山市,1.62011E+11,水橋的場,137.295484,36.725386,0,1
16,富山県,16201,富山市,1.62011E+11,水橋柳寺,137.310855,36.746614,0,1
16,富山県,16201,富山市,1.62011E+11,緑町一丁目,137.228299,36.692382,0,3
16,富山県,16201,富山市,1.62011E+11,緑町二丁目,137.228564,36.691073,0,3
16,富山県,16201,富山市,1.62011E+11,湊入船町,137.213764,36.708549,0,1
16,富山県,16201,富山市,1.62011E+11,南大場,137.275532,36.621436,0,1
16,富山県,16201,富山市,1.62011E+11,南金屋,137.230311,36.635883,0,1
16,富山県,16201,富山市,1.62011E+11,南栗山,137.204529,36.619123,0,1
16,富山県,16201,富山市,1.62011E+11,南新町,137.219126,36.686098,0,1
16,富山県,16201,富山市,1.62011E+11,南田町一丁目,137.217024,36.686037,0,3
16,富山県,16201,富山市,1.62011E+11,南田町二丁目,137.216781,36.68433,0,3
16,富山県,16201,富山市,1.62011E+11,南中田,137.197324,36.622449,0,1
16,富山県,16201,富山市,1.62011E+11,南野田,137.219198,36.591288,0,1
16,富山県,16201,富山市,1.62011E+11,三室荒屋,137.294532,36.612644,0,1
16,富山県,16201,富山市,1.62011E+11,宮尾,137.203206,36.727973,0,1
16,富山県,16201,富山市,1.62011E+11,宮条,137.27326,36.737512,0,1
16,富山県,16201,富山市,1.62011E+11,宮園町,137.260888,36.726862,0,1
16,富山県,16201,富山市,1.62011E+11,宮成,137.272672,36.726423,0,1
16,富山県,16201,富山市,1.62011E+11,宮成新,137.274603,36.723459,0,1
16,富山県,16201,富山市,1.62011E+11,宮保,137.220771,36.627646,0,1
16,富山県,16201,富山市,1.62011E+11,宮町,137.258851,36.729223,0,1
16,富山県,16201,富山市,1.62011E+11,向新庄,137.266797,36.696902,0,1
16,富山県,16201,富山市,1.62011E+11,向新庄町一丁目,137.261637,36.700667,0,3
16,富山県,16201,富山市,1.62011E+11,向新庄町二丁目,137.266673,36.700839,0,3
16,富山県,16201,富山市,1.62011E+11,向新庄町三丁目,137.272269,36.701401,0,3
16,富山県,16201,富山市,1.62011E+11,向新庄町四丁目,137.268366,36.704977,0,3
16,富山県,16201,富山市,1.62011E+11,向新庄町五丁目,137.265307,36.705609,0,3
16,富山県,16201,富山市,1.62011E+11,向新庄町六丁目,137.262765,36.705413,0,3
16,富山県,16201,富山市,1.62011E+11,向新庄町七丁目,137.265665,36.711269,0,3
16,富山県,16201,富山市,1.62011E+11,向新庄町八丁目,137.268557,36.709894,0,3
16,富山県,16201,富山市,1.62011E+11,向川原町,137.221178,36.691619,0,1
16,富山県,16201,富山市,1.62011E+11,室町通り一丁目,137.220028,36.688188,0,3
16,富山県,16201,富山市,1.62011E+11,室町通り二丁目,137.222015,36.68815,0,3
16,富山県,16201,富山市,1.62011E+11,明輪町,137.211759,36.702044,0,1
16,富山県,16201,富山市,1.62011E+11,元町一丁目,137.228412,36.688551,0,3
16,富山県,16201,富山市,1.62011E+11,元町二丁目,137.231294,36.688996,0,3
16,富山県,16201,富山市,1.62011E+11,桃井町一丁目,137.206016,36.688756,0,3
16,富山県,16201,富山市,1.62011E+11,桃井町二丁目,137.206422,36.687623,0,3
16,富山県,16201,富山市,1.62011E+11,森,137.233917,36.750435,0,1
16,富山県,16201,富山市,1.62011E+11,森一丁目,137.233896,36.748829,0,3
16,富山県,16201,富山市,1.62011E+11,森二丁目,137.237095,36.748959,0,3
16,富山県,16201,富山市,1.62011E+11,森三丁目,137.235237,36.746954,0,3
16,富山県,16201,富山市,1.62011E+11,森四丁目,137.234684,36.744784,0,3
16,富山県,16201,富山市,1.62011E+11,森五丁目,137.238805,36.742948,0,3
16,富山県,16201,富山市,1.62011E+11,森住町,137.239299,36.74852,0,1
16,富山県,16201,富山市,1.62011E+11,森田,137.229546,36.6249,0,1
16,富山県,16201,富山市,1.62011E+11,森若町,137.231559,36.747201,0,1
16,富山県,16201,富山市,1.62011E+11,文珠寺,137.301881,36.589423,0,1
16,富山県,16201,富山市,1.62011E+11,八木山,137.209001,36.581669,0,1
16,富山県,16201,富山市,1.62011E+11,安田町,137.208669,36.698052,0,1
16,富山県,16201,富山市,1.62011E+11,安野屋町一丁目,137.200862,36.692841,0,3
16,富山県,16201,富山市,1.62011E+11,安野屋町二丁目,137.204277,36.69278,0,3
16,富山県,16201,富山市,1.62011E+11,安野屋町三丁目,137.202474,36.691528,0,3
16,富山県,16201,富山市,1.62011E+11,八尾町青根,137.119329,36.545206,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町赤石,137.120915,36.506299,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町足谷,137.085628,36.547084,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町油,137.126442,36.56847,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町天池,137.095667,36.568892,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町新屋,137.071802,36.447099,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町庵谷,137.070516,36.438904,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町井栗谷,137.174897,36.578408,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町井田,137.150149,36.593945,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町井田新,137.145252,36.608997,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町今町,137.138477,36.580038,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町入谷,137.10766,36.533955,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町岩島,137.124435,36.541591,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町岩屋,137.165123,36.561634,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町上ケ島,137.129249,36.550058,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町上ノ名,137.103225,36.549391,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町薄島,137.174166,36.602508,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町内名,137.115728,36.477857,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町梅苑町一丁目,137.135316,36.572053,0,3
16,富山県,16201,富山市,1.62011E+11,八尾町梅苑町二丁目,137.137357,36.571987,0,3
16,富山県,16201,富山市,1.62011E+11,八尾町上野,137.090028,36.557273,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町越後谷,137.073271,36.487967,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町追分,137.095303,36.573777,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町大下,137.11107,36.54794,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町大杉,137.162386,36.606461,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町大玉生,137.089059,36.50899,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町大道,137.074876,36.544602,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町尾久,137.10274,36.571632,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町奥田,137.126643,36.619033,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町尾畑,137.092022,36.516589,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町小原,137.162547,36.529865,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町鏡町,137.132663,36.577949,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町角間,137.135147,36.56741,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町掛畑,137.156446,36.553125,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町樫尾,137.160704,36.567999,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町桂原,137.11844,36.493051,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町上黒瀬,137.157456,36.540084,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町上高善寺,137.138688,36.605561,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町上笹原,137.150182,36.535619,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町上新町,137.130384,36.576758,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町上田池,137.126624,36.564128,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町上仁歩,137.108031,36.536643,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町上牧,137.083016,36.48597,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町川住,137.118525,36.53634,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町北谷,137.172996,36.559005,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町北袋,137.114488,36.564834,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町桐谷,137.188861,36.493791,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町切詰,137.080851,36.404765,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町窪,137.100251,36.569435,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町倉ケ谷,137.100387,36.51514,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町栗須,137.058607,36.495567,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町黒田,137.15245,36.605189,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町小井波,137.162545,36.500205,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町高善寺,137.138546,36.61046,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町小谷,137.084182,36.537174,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町小長谷,137.149885,36.578219,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町小長谷新,137.158048,36.577312,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町小畑,137.093561,36.513114,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町坂ノ下,137.109786,36.565305,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町東坂下,137.172116,36.566602,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町寺家,137.153005,36.613415,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町下新町,137.139893,36.58243,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町下ノ名,137.096816,36.550456,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町柴橋,137.113459,36.572964,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町島地,137.09424,36.484617,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町下笹原,137.143778,36.570991,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町下島,137.077942,36.480395,0,1
16,富山県,16201,富山市,1.62011E+11,八尾町下田池,137.1269,36.565869,0,1
