都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード
14,神奈川県,14101,横浜市鶴見区,1.41E+11,下野谷町三丁目,35.498659,139.68177,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,下野谷町四丁目,35.498684,139.684082,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,生麦三丁目,35.494693,139.668778,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,末広町二丁目,35.489743,139.700224,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,安善町二丁目,35.491706,139.705792,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,小野町,35.49735,139.679398,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,生麦五丁目,35.499636,139.67437,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,生麦二丁目,35.49282,139.674135,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,生麦一丁目,35.491025,139.664877,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,岸谷四丁目,35.498729,139.667673,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,生麦四丁目,35.496699,139.671977,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,弁天町,35.497822,139.692118,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,浜町二丁目,35.500278,139.693886,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,岸谷一丁目,35.494503,139.663424,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,岸谷二丁目,35.495861,139.661407,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,東寺尾三丁目,35.499421,139.656214,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,東寺尾四丁目,35.497497,139.65947,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,駒岡三丁目,35.529647,139.655285,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,向井町四丁目,35.50543,139.692462,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,向井町二丁目,35.505592,139.68814,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,向井町三丁目,35.505483,139.690255,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,鶴見中央四丁目,35.506729,139.680594,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,鶴見中央一丁目,35.50889,139.677873,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,東寺尾中台,35.508003,139.664594,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,鶴見二丁目,35.506913,139.670166,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,栄町通四丁目,35.512983,139.689397,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,平安町二丁目,35.509924,139.693554,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,栄町通一丁目,35.507629,139.690197,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,栄町通二丁目,35.509247,139.690207,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,栄町通三丁目,35.51108,139.68967,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,鶴見中央二丁目,35.512285,139.679979,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,市場富士見町,35.516811,139.688815,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,菅沢町,35.513997,139.686849,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,市場東中町,35.518653,139.685799,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,向井町一丁目,35.505622,139.685704,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,鶴見中央三丁目,35.509548,139.684353,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,市場大和町,35.517771,139.687559,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,平安町一丁目,35.516378,139.691427,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,下末吉六丁目,35.520842,139.66465,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,尻手一丁目,35.524628,139.686371,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,市場上町,35.52091,139.687005,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,市場下町,35.516232,139.681617,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,市場西中町,35.517356,139.684559,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,元宮一丁目,35.521518,139.682703,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,元宮二丁目,35.520037,139.679073,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,下末吉二丁目,35.520016,139.67446,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,下末吉三丁目,35.523832,139.674103,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,下末吉五丁目,35.518798,139.666469,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,下末吉四丁目,35.522162,139.670727,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,上末吉四丁目,35.529173,139.666115,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,寺谷二丁目,35.513214,139.67047,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,豊岡町,35.509072,139.67401,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,寺谷一丁目,35.511342,139.66846,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,諏訪坂,35.515962,139.668822,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,東寺尾北台,35.512162,139.664776,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,佃野町,35.514672,139.674438,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,下末吉一丁目,35.518839,139.671067,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,北寺尾二丁目,35.515761,139.663544,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,北寺尾一丁目,35.513827,139.661461,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,馬場四丁目,35.50916,139.658126,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,馬場六丁目,35.511708,139.651657,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,馬場二丁目,35.508449,139.649597,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,北寺尾七丁目,35.51373,139.643653,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,北寺尾六丁目,35.513865,139.648029,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,北寺尾三丁目,35.518572,139.658915,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,北寺尾四丁目,35.516044,139.6574,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,三ツ池公園,35.524002,139.662348,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,獅子ケ谷三丁目,35.5192,139.64383,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,獅子ケ谷二丁目,35.520681,139.64676,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,北寺尾五丁目,35.514117,139.653321,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,獅子ケ谷一丁目,35.518711,139.652837,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,馬場五丁目,35.511652,139.655367,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,馬場三丁目,35.507295,139.653242,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,上の宮一丁目,35.511049,139.63947,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,駒岡一丁目,35.52227,139.652224,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,馬場七丁目,35.509568,139.643755,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,上の宮二丁目,35.514059,139.639894,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,駒岡四丁目,35.535014,139.657345,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,尻手三丁目,35.527983,139.68262,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,尻手二丁目,35.527212,139.684413,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,矢向三丁目,35.534362,139.679129,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,矢向一丁目,35.527945,139.676455,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,矢向二丁目,35.528032,139.68011,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,矢向四丁目,35.533228,139.682025,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,梶山二丁目,35.528469,139.659344,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,梶山一丁目,35.527359,139.663,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,上末吉五丁目,35.533417,139.663597,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,上末吉一丁目,35.525513,139.667909,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,上末吉二丁目,35.52699,139.671971,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,上末吉三丁目,35.529688,139.669787,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,江ケ崎町,35.535436,139.673638,0,1
14,神奈川県,14101,横浜市鶴見区,1.41E+11,矢向六丁目,35.538612,139.678329,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,矢向五丁目,35.538094,139.682865,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,駒岡五丁目,35.535061,139.65107,0,3
14,神奈川県,14101,横浜市鶴見区,1.41E+11,駒岡二丁目,35.528242,139.649626,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,鶴屋町二丁目,35.469008,139.621716,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,松本町三丁目,35.476068,139.621441,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,斎藤分町,35.483002,139.625026,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,台町,35.470391,139.623634,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,上反町二丁目,35.473869,139.622712,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,六角橋三丁目,35.485211,139.621231,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,泉町,35.473937,139.620721,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,栗田谷,35.479076,139.62014,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,中丸,35.481906,139.620906,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,六角橋二丁目,35.488582,139.621886,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,高島台,35.471965,139.623004,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,六角橋一丁目,35.489467,139.624989,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,松見町四丁目,35.503749,139.639978,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,西寺尾一丁目,35.502007,139.644228,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,菅田町,35.498062,139.585809,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,宝町,35.48099,139.663821,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,恵比須町,35.479586,139.656381,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,千若町一丁目,35.475819,139.638921,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,千若町二丁目,35.474564,139.641628,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,鈴繁町,35.470987,139.65106,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,瑞穂町,35.468506,139.648625,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,橋本町三丁目,35.4705,139.640478,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,新浦島町一丁目,35.480837,139.643717,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,出田町,35.477922,139.649043,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,守屋町一丁目,35.481492,139.647017,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,星野町,35.472813,139.635872,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,守屋町二丁目,35.482357,139.649661,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,守屋町四丁目,35.486511,139.661274,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,西神奈川二丁目,35.48438,139.628765,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,新浦島町二丁目,35.478774,139.642437,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,千若町三丁目,35.478252,139.645505,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,大野町,35.467325,139.630023,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,青木町,35.471299,139.629007,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,反町一丁目,35.475243,139.628768,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,反町二丁目,35.475996,139.627691,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,松見町三丁目,35.500851,139.640027,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,桐畑,35.473514,139.626973,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,金港町,35.468295,139.626032,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,栄町,35.469908,139.630973,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,山内町,35.467013,139.635112,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,浦島町,35.482307,139.64286,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,神奈川二丁目,35.473669,139.63382,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,新町,35.480161,139.639662,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,鶴屋町一丁目,35.468844,139.624025,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,橋本町二丁目,35.469983,139.638544,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,松本町一丁目,35.475733,139.624824,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,反町四丁目,35.4767,139.627092,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,東神奈川一丁目,35.477621,139.63358,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,二ツ谷町,35.478118,139.630039,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,神奈川本町,35.475005,139.632367,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,西神奈川三丁目,35.486151,139.626928,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,西神奈川一丁目,35.47984,139.631477,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,上反町一丁目,35.473707,139.624516,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,反町三丁目,35.475464,139.626028,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,神奈川一丁目,35.471304,139.635077,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,橋本町一丁目,35.46922,139.636107,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,幸ケ谷,35.473578,139.630049,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,東神奈川二丁目,35.479146,139.636239,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,富家町,35.48049,139.633881,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,広台太田町,35.477191,139.628759,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,立町,35.482806,139.636418,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,平川町,35.481877,139.628224,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,二本榎,35.481029,139.625798,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,旭ケ丘,35.478081,139.625798,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,子安通二丁目,35.485594,139.652726,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,松本町二丁目,35.475716,139.623297,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,入江一丁目,35.487474,139.649438,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,新子安二丁目,35.491418,139.652256,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,新子安一丁目,35.489118,139.654578,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,守屋町三丁目,35.483908,139.654749,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,子安通三丁目,35.488193,139.658435,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,入江二丁目,35.491201,139.648351,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,子安台一丁目,35.491628,139.658822,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,神之木台,35.493511,139.652335,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,子安台二丁目,35.494497,139.656918,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,西寺尾四丁目,35.497706,139.655123,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,白幡西町,35.485113,139.633192,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,白幡東町,35.486476,139.640022,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,白幡上町,35.49006,139.630639,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,七島町,35.487046,139.643439,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,松見町一丁目,35.49633,139.642501,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,大口仲町,35.492786,139.641311,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,西寺尾三丁目,35.496764,139.650324,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,西寺尾二丁目,35.498962,139.647803,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,白楽,35.486156,139.629902,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,鳥越,35.48253,139.633133,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,浦島丘,35.484376,139.640519,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,亀住町,35.482774,139.639963,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,子安通一丁目,35.483908,139.646278,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,西大口,35.492504,139.638727,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,白幡町,35.491957,139.62884,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,白幡向町,35.491822,139.63491,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,大口通,35.491001,139.645316,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,神之木町,35.494497,139.647606,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,白幡南町,35.485881,139.636571,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,白幡仲町,35.489015,139.636873,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,松見町二丁目,35.4978,139.639222,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,羽沢南二丁目,35.477019,139.582899,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,羽沢南四丁目,35.480284,139.580392,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,松本町五丁目,35.477252,139.617993,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,松ケ丘,35.4748,139.618861,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,松本町六丁目,35.476302,139.61682,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,六角橋四丁目,35.484184,139.617946,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,沢渡,35.471708,139.616632,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,松本町四丁目,35.47712,139.619662,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,三ツ沢下町,35.47833,139.615687,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,鶴屋町三丁目,35.468993,139.618248,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,三ツ沢西町,35.471986,139.603694,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,三ツ沢南町,35.473244,139.608672,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,三ツ沢東町,35.474231,139.613278,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,三ツ沢上町,35.478486,139.604874,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,片倉一丁目,35.485504,139.605435,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,三ツ沢中町,35.478421,139.610342,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,片倉二丁目,35.484974,139.600804,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,羽沢南三丁目,35.477889,139.580207,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,六角橋六丁目,35.493159,139.617629,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,神大寺三丁目,35.484357,139.606594,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,神大寺二丁目,35.484512,139.611055,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,神大寺一丁目,35.484079,139.614738,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,神大寺四丁目,35.489492,139.612653,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,片倉三丁目,35.49105,139.604909,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,片倉五丁目,35.491847,139.610058,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,六角橋五丁目,35.489665,139.617736,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,片倉四丁目,35.493852,139.605694,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,羽沢南一丁目,35.476217,139.584553,0,3
14,神奈川県,14102,横浜市神奈川区,1.41E+11,三枚町,35.489359,139.595878,0,1
14,神奈川県,14102,横浜市神奈川区,1.41E+11,羽沢町,35.486744,139.583317,0,1
14,神奈川県,14103,横浜市西区,1.41E+11,北幸一丁目,35.467075,139.619367,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,伊勢町一丁目,35.450884,139.623265,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,東ケ丘,35.44447,139.624612,0,1
14,神奈川県,14103,横浜市西区,1.41E+11,伊勢町二丁目,35.452434,139.621402,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,西戸部町一丁目,35.447551,139.620034,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,御所山町,35.45447,139.621782,0,1
14,神奈川県,14103,横浜市西区,1.41E+11,赤門町二丁目,35.442951,139.621182,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,老松町,35.447269,139.624164,0,1
14,神奈川県,14103,横浜市西区,1.41E+11,戸部本町,35.456889,139.620749,0,1
14,神奈川県,14103,横浜市西区,1.41E+11,西戸部町二丁目,35.449363,139.618294,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,桜木町七丁目,35.459054,139.623485,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,南幸一丁目,35.465811,139.620623,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,高島二丁目,35.463443,139.622052,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,平沼一丁目,35.460503,139.619645,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,みなとみらい五丁目,35.461726,139.629806,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,みなとみらい三丁目,35.457124,139.630645,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,みなとみらい二丁目,35.455154,139.631835,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,みなとみらい一丁目,35.46037,139.635639,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,みなとみらい六丁目,35.464978,139.630045,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,花咲町四丁目,35.453281,139.627202,0,3
14,神奈川県,14103,横浜市西区,1.41E+11,戸部町二丁目,35.451771,139.62435,0,3
