都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード
40,福岡県,40101,北九州市門司区,4.0101E+11,大里本町一丁目,33.913153,130.93644,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,大里本町二丁目,33.909252,130.93417,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,大里本町三丁目,33.904794,130.930018,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,大里元町,33.918597,130.938425,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,大里桃山町,33.893099,130.937562,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,高砂町,33.925617,130.976636,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,高田一丁目,33.901326,130.934203,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,高田二丁目,33.899609,130.935725,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,太刀浦海岸,33.964256,130.997877,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,谷町一丁目,33.945018,130.978132,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,谷町二丁目,33.942565,130.978332,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,田野浦一丁目,33.955085,130.991249,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,田野浦二丁目,33.958453,130.992753,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,田野浦三丁目,33.95613,130.994819,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,田野浦海岸,33.959674,130.984138,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,恒見町,33.864294,130.974097,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,永黒一丁目,33.910378,130.948874,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,永黒二丁目,33.908416,130.950913,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,長谷一丁目,33.942284,130.972445,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,長谷二丁目,33.940825,130.975319,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,中二十町,33.909868,130.942597,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,中町,33.902586,130.930684,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,鳴竹一丁目,33.953745,130.985139,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,鳴竹二丁目,33.95312,130.988469,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,西海岸一丁目,33.943824,130.958138,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,西海岸二丁目,33.94073,130.953344,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,西海岸三丁目,33.935642,130.945547,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,錦町,33.943918,130.96743,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,西新町一丁目,33.891029,130.921565,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,西新町二丁目,33.890129,130.918381,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,畑田町,33.951847,130.971296,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,浜町,33.949534,130.9664,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,羽山一丁目,33.920301,130.943636,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,羽山二丁目,33.918303,130.94701,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,原町別院,33.897969,130.930187,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,東新町一丁目,33.893511,130.924193,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,東新町二丁目,33.891396,130.92506,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,東本町一丁目,33.948068,130.967691,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,東本町二丁目,33.950518,130.968077,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,東馬寄,33.89454,130.930462,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,東港町,33.950406,130.964052,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,東門司一丁目,33.949548,130.970559,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,東門司二丁目,33.946957,130.974414,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,光町一丁目,33.887568,130.922326,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,光町二丁目,33.887495,130.91928,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,柄杓田町,33.906892,130.992365,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,広石一丁目,33.941166,130.957635,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,広石二丁目,33.939764,130.956397,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,藤松一丁目,33.888362,130.925347,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,藤松二丁目,33.885182,130.926486,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,藤松三丁目,33.885435,130.923412,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,二タ松町,33.927969,130.945472,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,不老町一丁目,33.898387,130.936686,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,不老町二丁目,33.89836,130.939733,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,別院,33.894221,130.934162,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,法師庵,33.948917,130.976568,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,本町,33.943744,130.964193,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,松崎町,33.906582,130.952919,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,松原一丁目,33.900002,130.924021,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,松原二丁目,33.896008,130.919402,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,松原三丁目,33.894307,130.917162,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,丸山一丁目,33.938636,130.967743,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,丸山二丁目,33.938829,130.970243,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,丸山三丁目,33.934984,130.9673,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,丸山四丁目,33.932521,130.96503,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,丸山吉野町,33.937427,130.972448,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,緑ケ丘,33.884259,130.930908,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,港町,33.946085,130.964353,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,南本町,33.916593,130.94207,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,元清滝,33.938272,130.961389,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,桃山台,33.889884,130.936711,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,柳原町,33.896788,130.934034,0,1
40,福岡県,40101,北九州市門司区,4.0101E+11,柳町一丁目,33.904443,130.937195,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,柳町二丁目,33.903043,130.935771,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,柳町三丁目,33.902267,130.939213,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,柳町四丁目,33.901128,130.940801,0,3
40,福岡県,40101,北九州市門司区,4.0101E+11,矢筈町,33.917774,130.943453,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,青葉台西一丁目,33.902525,130.687721,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,青葉台西二丁目,33.906682,130.684988,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,青葉台西三丁目,33.901375,130.68626,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,青葉台西四丁目,33.898114,130.686453,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,青葉台西五丁目,33.901395,130.683372,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,青葉台西六丁目,33.904452,130.68153,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,青葉台東一丁目,33.903259,130.689416,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,青葉台東二丁目,33.906085,130.689147,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,青葉台南一丁目,33.896035,130.691937,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,青葉台南二丁目,33.898064,130.691,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,青葉台南三丁目,33.898751,130.693118,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,赤岩町,33.888598,130.765653,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,赤崎町,33.919179,130.787212,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,赤島町,33.895565,130.780312,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,今光一丁目,33.892968,130.774652,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,今光二丁目,33.895831,130.773449,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,今光三丁目,33.898278,130.77537,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,栄盛川町,33.910891,130.800334,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,老松一丁目,33.908798,130.80463,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,老松二丁目,33.910233,130.80449,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,大字蜑住,33.909089,130.707907,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字有毛,33.925447,130.695942,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字安瀬,33.924922,130.807495,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字安屋,33.927671,130.719363,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字大鳥居,33.899796,130.699851,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字小竹,33.91465,130.755029,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字乙丸,33.910735,130.690001,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字小石,33.910565,130.775848,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字小敷,33.892385,130.701471,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字修多羅,33.90231,130.798588,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字高須,33.895183,130.685053,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字竹並,33.912227,130.723272,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字頓田,33.912378,130.734172,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字畠田,33.902511,130.752076,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字払川,33.900211,130.721155,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字藤木,33.898186,130.769171,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大字二島,33.897912,130.758809,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大池町,33.895484,130.793599,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大井戸町,33.907208,130.804854,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,大谷町,33.905996,130.79039,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,片山一丁目,33.898966,130.741711,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,片山二丁目,33.897658,130.743409,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,片山三丁目,33.898672,130.745153,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,上原町,33.913332,130.792907,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,鴨生田一丁目,33.893662,130.734492,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,鴨生田二丁目,33.894525,130.735684,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,鴨生田三丁目,33.896766,130.736167,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,鴨生田四丁目,33.898753,130.737874,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,北浜一丁目,33.910857,130.814028,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,北浜二丁目,33.912408,130.810217,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,北湊町,33.915935,130.804189,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,響南町,33.919778,130.79912,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,くきのうみ中央,33.891361,130.79342,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,久岐の浜,33.896692,130.80365,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,小石本村町,33.917298,130.7824,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,小糸町,33.909249,130.78894,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,向洋町,33.926191,130.785301,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,小敷ひびきの二丁目,33.890816,130.704835,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,小敷ひびきの三丁目,33.888192,130.704786,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,桜町,33.909819,130.80674,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,迫田町,33.914098,130.786272,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,塩屋二丁目,33.892898,130.720764,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,塩屋三丁目,33.891533,130.718196,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,下原町,33.91681,130.790667,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,新大谷町,33.904868,130.794491,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,修多羅一丁目,33.901507,130.801748,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,修多羅二丁目,33.898304,130.801321,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,修多羅三丁目,33.899861,130.797951,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須北一丁目,33.89467,130.69198,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須北二丁目,33.89311,130.690672,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須北三丁目,33.892201,130.68885,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須西一丁目,33.892723,130.685906,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須西二丁目,33.888903,130.684228,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須東一丁目,33.892545,130.695098,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須東二丁目,33.891016,130.697584,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須東三丁目,33.887745,130.696797,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須東四丁目,33.890493,130.692349,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須南一丁目,33.886153,130.694426,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須南二丁目,33.889092,130.69012,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須南三丁目,33.887787,130.690795,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須南四丁目,33.886938,130.689233,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,高須南五丁目,33.886651,130.68694,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,棚田町,33.913084,130.790095,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,童子丸一丁目,33.891092,130.766715,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,童子丸二丁目,33.891067,130.763808,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,童子丸町,33.892346,130.764183,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,中川町,33.905855,130.807057,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,中畑町,33.91061,130.785191,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,波打町,33.912629,130.801333,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,西小石町,33.919511,130.791443,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,西園町,33.909483,130.800976,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,西天神町,33.890793,130.76082,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,西畑町,33.909711,130.793248,0,1
40,福岡県,40103,北九州市若松区,4.0103E+11,白山一丁目,33.901695,130.804958,0,3
40,福岡県,40103,北九州市若松区,4.0103E+11,白山二丁目,33.906898,130.802366,0,3
